#{"t_start": 1754448252.4088926, "env_id": "None"}
r,l,t
-35.520588,6,53.432458
-39.285255,6,53.432458
-26.313932,5,53.440437
-33.03773,7,53.440437
-26.143208,6,53.440437
-34.766468,5,53.44343
-37.68733,6,53.44343
-45.28894,6,53.44343
-34.92047,6,53.448452
-29.393564,6,53.448452
-39.040714,6,53.455431
-43.874397,6,53.455431
-35.402718,6,53.455431
-33.979954,6,53.457393
-32.389015,6,53.457393
-32.48162,7,53.460384
-34.086082,5,53.460384
-41.753407,6,53.463408
-44.04456,6,53.470393
-38.12681,6,53.470393
-26.843866,6,53.470393
-34.73634,5,53.470393
-38.78073,6,53.472352
-34.992615,6,53.475376
-38.772774,6,53.475376
-37.70519,6,53.478372
-27.76377,6,53.485317
-30.350985,6,53.485317
-39.97659,5,53.488341
-32.177444,7,53.488341
-40.705647,6,53.488341
-40.125492,6,53.490303
-26.120657,8,53.490303
-29.14232,5,53.490303
-36.87477,6,53.500276
-32.015724,7,53.50327
-39.074455,6,53.50327
-38.3395,6,53.50327
-45.20531,6,53.50327
-34.135666,6,53.506261
-33.89057,6,53.506261
-34.198696,6,53.506261
-25.999166,5,53.516234
-30.504997,6,53.516234
-39.696445,6,53.519227
-37.2267,6,53.519227
-45.07738,6,53.519227
-32.19756,6,53.522219
-36.096832,6,53.522219
-39.729294,6,53.522219
-30.093594,7,53.534223
-29.038115,7,53.534223
-28.288342,6,53.534223
-32.695652,6,53.534223
-28.353344,6,53.534223
-35.518093,6,53.537178
-47.883556,6,53.537178
-39.112705,6,53.537178
-32.543697,5,53.550144
-35.129894,6,53.550144
-32.700676,6,53.550144
-32.243652,6,53.550144
-38.59397,6,53.552138
-35.04574,6,53.552138
-28.883846,7,53.552138
-33.166283,7,53.552138
-37.449364,6,53.565136
-24.98927,7,53.568128
-31.27307,7,53.568128
-24.115377,6,53.568128
-40.453674,6,53.568128
-35.927876,7,53.568128
-31.163029,7,53.57009
-19.859905,7,53.57009
-37.568344,6,53.58011
-31.123327,6,53.583089
-32.49175,6,53.583089
-33.592655,6,53.583089
-35.23018,6,53.583089
-31.09536,7,53.58505
-45.824062,6,53.58505
-24.372837,7,53.588042
-32.305637,6,53.595025
-35.21654,6,53.598016
-44.888264,6,53.598016
-40.60842,6,53.598016
-37.48921,6,53.598016
-37.699306,5,53.598016
-36.091106,6,53.60104
-37.778954,7,53.606027
-29.148882,7,53.613008
-31.46413,6,53.613008
-32.681015,6,53.613008
-35.26363,6,53.613008
-25.605902,7,53.614971
-35.30622,7,53.614971
-34.79647,6,53.614971
-31.059734,6,53.620955
-33.389603,6,53.627967
-43.875378,6,53.627967
-32.219402,5,53.627967
-31.956688,6,53.630961
-36.019543,7,53.630961
-46.88479,6,53.630961
-34.10348,5,53.632922
-34.103596,5,53.640901
-34.489586,6,53.643927
-37.51111,6,53.643927
-31.971651,6,53.645924
-33.3221,6,53.645924
-38.19383,6,53.648914
-34.117523,7,53.648914
-39.235603,6,53.655895
-27.455767,5,53.655895
-43.151,6,53.658854
-68.72599,18,53.658854
-39.390934,6,53.660847
-29.725245,7,53.663872
-30.95897,6,53.663872
-40.164635,6,53.663872
-28.797918,7,53.672848
-38.36672,6,53.672848
-32.994045,7,53.672848
-20.628084,5,53.675811
-30.86084,5,53.675811
-38.881855,6,53.675811
-36.70846,8,53.678832
-34.050793,7,53.680794
-32.467697,5,53.685781
-35.45892,6,53.687775
-33.20286,6,53.688805
-37.127815,6,53.690768
-22.558426,7,53.692762
-23.307838,7,53.692762
-30.499449,6,53.692762
-30.159029,5,53.692762
-28.992508,6,53.70177
-39.759884,6,53.703732
-33.75796,6,53.704764
-43.1566,6,53.706725
-30.908356,5,53.706725
-33.383835,6,53.70872
-25.939306,6,53.70872
-43.66508,7,53.711744
-36.895027,6,53.716699
-42.042225,6,53.719721
-35.664803,6,53.719721
-34.935204,6,53.722718
-34.890774,6,53.722718
-30.67221,6,53.725702
-33.128654,6,53.728692
-18.665495,7,53.728692
-31.818869,6,53.732655
-36.01497,6,53.735674
-46.03157,6,53.735674
-38.83994,6,53.738639
-42.97213,6,53.738639
-38.111626,5,53.741668
-30.662354,6,53.741668
-36.266006,6,53.743626
-28.12749,7,53.750608
-30.074047,6,53.750608
-26.194658,7,53.753632
-34.836308,6,53.753632
-28.004538,6,53.753632
-27.964972,6,53.755594
-41.277,6,53.755594
-44.602776,6,53.758586
-38.466877,6,53.766564
-40.194023,6,53.768559
-38.53376,6,53.768559
-34.371613,6,53.768559
-30.544794,7,53.768559
-32.909687,6,53.771551
-31.938421,6,53.771551
-30.735458,6,53.773546
-33.130146,6,53.781524
-25.875092,6,53.783519
-27.458282,6,53.784549
-34.086082,6,53.784549
-48.472588,7,53.786512
-33.231735,6,53.786512
-47.91714,5,53.786512
-27.398287,8,53.791531
-36.41544,6,53.796485
-41.99476,6,53.799476
-38.831535,6,53.799476
-36.635063,6,53.799476
-25.71978,5,53.799476
-31.528894,6,53.802468
-40.505455,6,53.802468
-34.981728,6,53.806458
-38.73979,6,53.811445
-49.422302,6,53.813439
-35.72457,6,53.813439
-46.69887,6,53.813439
-37.13518,7,53.816433
-41.41246,7,53.819423
-32.1086,7,53.819423
-38.48487,6,53.822449
-34.757954,6,53.829429
-32.905354,6,53.829429
-29.88287,7,53.829429
-38.480125,6,53.829429
-26.602684,5,53.831392
-30.136053,6,53.831392
-11.600433,7,53.836379
-40.145126,6,53.836379
-33.465664,5,53.841365
-32.550358,6,53.84439
-33.165302,6,53.84439
-41.137817,7,53.846351
-33.46724,6,53.846351
-36.32634,6,53.846351
-33.620796,6,53.851338
-39.69152,6,53.856325
-33.173733,9,53.859317
-39.82915,5,53.859317
-32.268448,6,53.859317
-35.723774,6,53.859317
-36.5505,6,53.862342
-20.441555,6,53.862342
-47.87924,7,53.869327
-36.566235,6,53.874278
-40.289104,6,53.874278
-35.427483,6,53.874278
-31.642174,8,53.876272
-23.119453,7,53.876272
-30.456448,6,53.87727
-26.891146,7,53.879263
-35.56576,6,53.88425
-30.536697,6,53.889269
-36.517097,6,53.889269
-35.261936,6,53.889269
-28.126947,6,53.892262
-40.983124,6,53.892262
-48.11928,6,53.892262
-37.5328,6,53.894224
-42.63322,6,53.900208
-39.018116,6,53.905194
-45.18271,6,53.905194
-35.639656,7,53.908077
-40.58904,6,53.908077
-36.946785,6,53.908077
-34.48531,6,53.910111
-30.987196,7,53.910111
-46.889725,6,53.915098
-26.198992,5,53.917092
-43.884094,6,53.920085
-32.436516,6,53.923109
-31.399416,7,53.925104
-38.108566,6,53.925104
-34.91235,7,53.925104
-29.503826,8,53.930091
-39.116272,7,53.933083
-36.643124,6,53.933083
-44.94957,7,53.938035
-40.709435,7,53.94003
-41.33734,6,53.94003
-28.770178,7,53.943054
-23.24653,7,53.943054
-34.850716,6,53.945018
-39.53722,6,53.948042
-37.83867,6,53.948042
-34.94553,6,53.951999
-38.56969,6,53.955023
-47.03211,6,53.956985
-44.329636,7,53.956985
-42.91533,6,53.957983
-37.350704,6,53.959977
-38.738068,6,53.963001
-34.116604,6,53.963001
-32.917797,6,53.967988
-33.089554,6,53.96995
-40.711956,6,53.97298
-44.879448,6,53.97298
-34.188427,6,53.974937
-34.329906,7,53.974937
-36.4383,6,53.977929
-33.56726,6,53.977929
-38.914436,6,53.982916
-30.358711,6,53.985908
-36.360508,6,53.98794
-37.31494,6,53.989897
-29.188263,7,53.989897
-35.310745,6,53.992923
-37.91805,6,53.992923
-29.584724,7,53.992923
-39.560993,6,53.997877
-36.609447,6,54.002862
-29.431576,7,54.003897
-33.88341,6,54.005888
-34.09577,6,54.00785
-31.952496,7,54.00785
-36.17164,6,54.00785
-30.599295,6,54.00785
-27.940649,6,54.01287
-30.123676,6,54.01882
-39.968216,6,54.01882
-33.149498,6,54.020815
-31.747915,5,54.020815
-45.71808,6,54.023839
-33.602177,6,54.023839
-32.10541,6,54.023839
-31.222626,5,54.0258
-45.814728,6,54.032782
-34.203823,7,54.035807
-31.845478,5,54.035807
-45.86197,6,54.035807
-38.671516,6,54.035807
-30.974363,6,54.038767
-33.870758,6,54.038767
-32.18067,6,54.040761
-26.487415,6,54.047745
-35.098114,6,54.050735
-33.085175,6,54.050735
-37.71682,6,54.050735
-36.125584,6,54.052729
-32.165874,7,54.052729
-34.787136,6,54.052729
-37.925835,6,54.055753
-25.742008,5,54.061737
-38.44296,5,54.0637
-25.228506,6,54.066692
-40.488758,6,54.068686
-31.520761,7,54.068686
-34.5301,6,54.068686
-28.903147,6,54.068686
-42.787273,6,54.071678
-41.153667,6,54.077665
-31.849777,5,54.082649
-32.729237,7,54.083679
-27.52269,5,54.083679
-33.200356,6,54.085641
-34.568336,7,54.085641
-37.421463,6,54.085641
-31.123714,7,54.090628
-34.29442,6,54.093621
-26.485937,6,54.099638
-43.35536,7,54.102628
-29.745104,6,54.102628
-33.214615,7,54.105588
-32.224293,7,54.105588
-43.58196,6,54.108579
-30.288435,6,54.110574
-12.67817,10,54.110574
-23.826656,6,54.116591
-31.609333,6,54.11955
-27.242016,5,54.11955
-39.219757,6,54.122542
-27.287949,7,54.122542
-40.047005,6,54.125567
-31.689644,6,54.127529
-35.08466,6,54.127529
-30.970415,5,54.130521
-43.94717,6,54.136508
-30.673012,6,54.136508
-38.562958,6,54.139498
-31.09308,6,54.139498
-34.984146,6,54.142489
-30.870514,7,54.147476
-28.49628,6,54.147476
-27.219622,8,54.150501
-33.701565,5,54.150501
-32.260075,7,54.156453
-44.110863,6,54.156453
-25.1357,6,54.156453
-45.601475,6,54.159445
-32.314426,6,54.165427
-40.734386,6,54.165427
-45.963017,6,54.16842
-42.538563,6,54.16842
-26.199102,5,54.170415
-31.317858,6,54.173406
-42.54507,6,54.173406
-29.96624,7,54.179391
-45.29693,6,54.182384
-39.191944,6,54.182384
-47.370865,6,54.185375
-30.868929,6,54.185375
-44.259438,6,54.188368
-32.106884,6,54.190362
-37.281578,7,54.193353
-35.914246,5,54.193353
-34.288185,6,54.199337
-29.738544,6,54.202331
-34.99217,6,54.202331
-33.067493,7,54.202331
-34.474037,6,54.205322
-38.534557,6,54.208314
-27.324158,6,54.210307
-26.415071,7,54.2133
-27.249052,7,54.219285
-39.786877,6,54.219285
-44.536488,6,54.219285
-40.191303,7,54.222312
-30.549717,7,54.225269
-42.566616,6,54.225269
-35.13841,6,54.22826
-40.746937,5,54.22826
-34.33057,6,54.236239
-37.246647,6,54.236239
-36.996906,6,54.236239
-33.65441,6,54.242222
-33.32744,6,54.242222
-28.175861,8,54.245215
-39.954884,6,54.245215
-27.943674,7,54.248207
-31.277132,5,54.250201
-38.99383,6,54.253194
-33.98511,6,54.253194
-47.59846,6,54.259178
-34.38211,6,54.259178
-26.610582,5,54.261171
-29.720314,6,54.262168
-35.977535,6,54.262168
-34.33625,6,54.267156
-35.487896,6,54.270148
-33.066227,6,54.270148
-34.47832,6,54.275134
-39.662407,6,54.275134
-33.927216,6,54.278127
-40.301167,6,54.279124
-39.19491,6,54.279124
-31.963144,6,54.284111
-26.151628,5,54.284111
-36.16467,6,54.287102
-35.488075,6,54.292089
-34.530403,6,54.292089
-35.60571,6,54.295081
-33.38063,6,54.295081
-34.925117,6,54.295081
-43.991276,6,54.301066
-28.095747,7,54.304057
-31.102161,6,54.304057
-35.918846,6,54.309044
-35.02561,6,54.312037
-36.770058,6,54.312037
-25.317038,8,54.315027
-27.22244,7,54.315027
-34.995136,6,54.318019
-39.658844,6,54.321012
-36.037434,7,54.323006
-32.855965,5,54.323006
-33.128613,6,54.328991
-42.21496,6,54.330985
-43.642258,7,54.330985
-40.754555,6,54.330985
-34.81356,6,54.333977
-39.539307,6,54.339962
-29.871866,7,54.339962
-38.71088,6,54.339962
-40.613117,6,54.344949
-36.73782,6,54.347939
-38.817863,6,54.347939
-34.33278,5,54.347939
-33.172264,6,54.347939
-31.620739,6,54.355919
-32.683666,6,54.355919
-41.10404,6,54.355919
-48.120964,6,54.360905
-30.730207,6,54.363897
-34.50944,6,54.363897
-39.398033,6,54.363897
-25.407797,8,54.369882
-30.224764,6,54.371876
-37.34818,7,54.374867
-34.370197,7,54.374867
-35.64733,6,54.378858
-32.795803,5,54.378858
-18.490538,6,54.381849
-28.143408,7,54.383844
-35.815422,6,54.386836
-29.663763,6,54.389828
-32.11161,6,54.39282
-41.080223,6,54.39282
-29.725737,6,54.395811
-32.90836,7,54.399803
-39.625103,5,54.399803
-33.423832,6,54.399803
-31.762066,7,54.408778
-36.50402,6,54.408778
-39.651302,6,54.41177
-39.922585,6,54.41177
-33.42584,6,54.414761
-43.93526,6,54.418751
-28.83331,6,54.418751
-34.960712,7,54.421743
-33.49338,5,54.423737
-31.478739,5,54.426729
-34.04645,6,54.426729
-34.21077,6,54.429723
-39.625664,6,54.432715
-38.305454,6,54.434707
-31.819717,6,54.435705
-27.724852,7,54.441689
-34.78101,6,54.441689
-33.915676,6,54.443684
-33.666325,6,54.443684
-35.50613,6,54.446677
-39.33092,6,54.44867
-36.18785,6,54.451695
-32.726997,7,54.454687
-48.44452,6,54.457647
-33.641796,6,54.457647
-32.348328,6,54.460638
-43.908108,6,54.460638
-35.41357,7,54.465626
-32.7309,6,54.465626
-34.794216,6,54.468618
-30.562021,6,54.47161
-30.905195,6,54.473604
-35.0921,6,54.473604
-37.41617,6,54.476596
-34.723476,7,54.479589
-29.999907,6,54.48258
-26.802057,5,54.485572
-47.042706,7,54.485572
-28.41508,7,54.487566
-29.29826,5,54.490559
-37.806873,6,54.490559
-20.746325,6,54.490559
-33.694695,6,54.498539
-32.199764,7,54.498539
-34.172043,6,54.50153
-31.213802,7,54.503524
-29.950764,6,54.504521
-36.88461,6,54.506516
-44.10833,6,54.506516
-21.81644,7,54.509509
-20.911362,6,54.514495
-41.348072,6,54.514495
-38.772255,6,54.519481
-28.428394,7,54.519481
-32.625732,6,54.519481
-39.942863,6,54.522473
-42.996784,6,54.522473
-33.86696,6,54.525465
-32.139343,5,54.52746
-34.47836,6,54.530453
-37.79004,6,54.536437
-39.430584,6,54.536437
-39.064606,7,54.539429
-37.88434,6,54.539429
-47.5154,6,54.539429
-34.312164,5,54.54242
-33.133686,6,54.54242
-39.59967,6,54.547408
-37.03089,6,54.55339
-35.81504,6,54.55339
-44.62493,6,54.556382
-30.362099,6,54.556382
-39.10658,6,54.560405
-28.47934,7,54.560405
-34.69128,7,54.563365
-29.665754,6,54.566355
-32.356335,5,54.569349
-34.62747,6,54.571342
-37.25236,6,54.574336
-29.349022,5,54.574336
-33.752712,6,54.574336
-44.420097,6,54.578324
-24.788767,6,54.581316
-39.960785,6,54.584309
-31.561483,7,54.589294
-27.545448,6,54.589294
-40.628468,6,54.592287
-36.09271,6,54.592287
-36.33291,6,54.592287
-35.3846,7,54.598272
-31.815996,6,54.598272
-37.35207,7,54.603257
-29.454351,6,54.606249
-34.968002,7,54.609241
-46.80939,6,54.609241
-30.682783,6,54.609241
-36.142796,7,54.612233
-32.546898,6,54.614229
-39.179874,7,54.618217
-40.95418,6,54.62121
-30.967329,6,54.623205
-33.923107,6,54.626196
-39.77755,6,54.626196
-48.319145,6,54.629187
-28.286345,7,54.629187
-37.459778,6,54.63218
-35.228695,7,54.638165
-38.468857,5,54.638165
-23.954329,6,54.638165
-34.548107,6,54.643151
-33.59162,6,54.644149
-39.268333,5,54.644149
-35.245293,6,54.646142
-37.871273,6,54.649135
-35.740482,6,54.655119
-38.88468,6,54.655119
-34.81879,7,54.658112
-32.483425,5,54.658112
-36.654133,6,54.661104
-36.223812,6,54.661104
-37.50327,6,54.664096
-32.55515,6,54.667086
-45.048534,6,54.672073
-35.233986,6,54.672073
-39.435326,6,54.675065
-25.81129,5,54.675065
-36.145203,6,54.675065
-37.59867,7,54.681049
-39.910877,6,54.681049
-39.239376,6,54.684041
-32.883377,6,54.689028
-33.384995,6,54.69202
-39.279892,6,54.693018
-29.390251,6,54.693018
-41.100628,7,54.693018
-30.433292,6,54.699001
-23.27794,6,54.699001
-37.849262,6,54.700996
-40.60325,6,54.706996
-38.099205,5,54.706996
-31.772816,5,54.706996
-35.479866,6,54.709985
-34.97889,6,54.709985
-45.654976,6,54.714958
-30.146933,6,54.714958
-32.11598,6,54.71895
-34.65881,5,54.72194
-26.122435,5,54.72194
-31.661612,5,54.724933
-38.43509,6,54.724933
-37.673126,7,54.72992
-29.769104,6,54.73291
-33.447136,6,54.73291
-24.032,6,54.735903
-32.243874,6,54.738896
-35.48755,6,54.738896
-29.81351,6,54.741887
-43.51469,6,54.741887
-23.161228,6,54.746874
-41.327347,5,54.746874
-26.618519,6,54.749866
-24.829458,6,54.75186
-37.11137,6,54.754852
-30.81407,5,54.754852
-45.483997,6,54.754852
-31.46066,6,54.758876
-24.694328,6,54.764827
-42.938095,7,54.76682
-28.863138,7,54.769812
-22.911879,6,54.769812
-44.616283,6,54.772805
-31.666405,6,54.772805
-34.061996,6,54.772805
-31.937117,7,54.778788
-27.265982,5,54.781812
-28.215647,5,54.784772
-36.47797,7,54.784772
-36.815144,6,54.786766
-35.074966,6,54.789758
-32.292343,6,54.789758
-42.757393,6,54.789758
-22.91231,6,54.795743
-38.790462,5,54.798736
-38.03965,6,54.798736
-27.146643,5,54.798736
-36.278008,5,54.801726
-46.18071,6,54.806713
-33.875774,6,54.806713
-33.86629,6,54.80775
-34.081974,6,54.812698
-42.68264,5,54.812698
-38.027065,6,54.814692
-34.2701,6,54.817684
-33.872665,7,54.817684
-36.063347,6,54.823669
-45.35778,6,54.823669
-37.02651,7,54.82666
-34.66842,5,54.829685
-33.988083,6,54.829685
-37.259636,6,54.829685
-39.777378,5,54.831646
-25.003288,6,54.834638
-32.942406,6,54.841652
-37.69087,6,54.844612
-32.215073,5,54.844612
-31.891697,7,54.844612
-32.525196,5,54.844612
-32.617065,6,54.846606
-34.28519,6,54.849598
-45.54384,6,54.852591
-31.618418,7,54.86057
-36.88632,6,54.86057
-36.172554,6,54.86057
-34.10919,5,54.86057
-39.3197,6,54.86057
-28.326319,7,54.862564
-29.818863,7,54.868548
-38.586838,6,54.868548
-35.212753,6,54.876527
-43.244762,6,54.876527
-44.754105,6,54.876527
-37.303894,6,54.876527
-33.434483,7,54.879521
-35.98166,6,54.879521
-36.86879,6,54.884542
-31.043911,7,54.8865
-39.307404,6,54.891486
-27.551994,5,54.891486
-25.962534,6,54.891486
-32.1022,6,54.891486
-41.218456,6,54.891486
-33.48098,6,54.894514
-34.871,6,54.899467
-30.87573,5,54.904484
-33.942284,7,54.904484
-38.26422,6,54.907444
-34.269943,6,54.907444
-40.026924,6,54.907444
-32.261555,7,54.909471
-35.180744,7,54.912464
-32.193398,6,54.914428
-39.945107,6,54.919412
-34.49146,6,54.919412
-34.857872,6,54.922436
-40.809166,6,54.922436
-25.406425,6,54.924398
-33.166206,7,54.924398
-43.623043,6,54.927423
-33.897533,5,54.932411
-46.598015,7,54.932411
-43.35517,6,54.934372
-25.661064,5,54.934372
-34.536114,6,54.937365
-32.22172,6,54.940357
-43.241104,6,54.940357
-32.287106,5,54.940357
-34.381775,6,54.948367
-36.053547,6,54.948367
-30.827524,6,54.950329
-30.332783,6,54.950329
-34.269638,6,54.953322
-42.986843,6,54.955316
-30.65643,6,54.955316
-29.698406,7,54.95831
-26.203032,5,54.961299
-38.821045,6,54.963294
-32.941406,6,54.966319
-29.821836,6,54.966319
-39.027668,6,54.968281
-27.578661,7,54.9733
-38.212906,6,54.9733
-39.41136,7,54.9733
-29.567219,6,54.975262
-31.26019,6,54.978256
-45.631187,6,54.981246
-28.882189,6,54.981246
-40.311512,6,54.983241
-29.220417,6,54.988228
-34.002502,6,54.989257
-29.617899,6,54.989257
-45.178837,6,54.991252
-33.76974,6,54.993214
-30.466862,6,54.996239
-38.003513,6,54.996239
-38.297356,5,54.996239
-43.993145,6,55.004218
-27.020388,5,55.004218
-32.989944,6,55.004218
-28.56974,7,55.006181
-32.82937,6,55.008175
-26.857075,6,55.011167
-32.22401,6,55.011167
-15.466593,7,55.014192
-35.86136,6,55.019145
-47.261036,6,55.019145
-37.4114,6,55.019145
-35.360233,6,55.022173
-25.870525,5,55.024132
-41.648098,6,55.027156
-36.49401,7,55.027156
-39.71941,6,55.029118
-31.5254,6,55.034105
-50.58243,6,55.035142
-32.68033,6,55.035142
-39.068897,6,55.037097
-38.310543,6,55.040107
-30.960138,5,55.040107
-33.30105,5,55.043114
-27.8412,6,55.043114
-24.481342,6,55.050096
-35.37258,6,55.050096
-37.345547,7,55.052057
-38.99242,6,55.052057
-39.76,6,55.055082
-42.988377,6,55.055082
-34.688503,6,55.058041
-30.550844,7,55.060036
-35.72526,6,65.809448
-36.1911,6,65.809448
-37.648746,6,65.813437
-32.560097,6,65.813437
-30.12087,6,65.817427
-33.20179,6,65.817427
-34.83005,6,65.820419
-34.258957,6,65.824408
-32.891056,6,65.830392
-30.247301,5,65.830392
-44.972607,7,65.834381
-34.334217,6,65.834381
-32.710735,6,65.837373
-31.362745,6,65.841363
-30.244143,7,65.841363
-24.561377,7,65.848344
-41.385544,6,65.851336
-38.132797,6,65.855325
-34.163174,6,65.855325
-32.431854,7,65.855325
-30.583628,5,65.858317
-43.084408,6,65.858317
-39.186226,6,65.863304
-41.838284,6,65.870285
-41.429794,6,65.873277
-31.112656,6,65.876269
-34.83158,6,65.876269
-41.53631,6,65.876269
-37.0296,6,65.880259
-39.18046,6,65.881256
-38.953686,6,65.884248
-32.502895,6,65.891229
-33.075176,6,65.895218
-32.00916,6,65.903198
-36.79391,7,65.903198
-40.42339,7,65.903198
-32.286873,6,65.903198
-31.042599,6,65.907187
-35.019863,8,65.907187
-38.176296,6,65.913171
-41.646183,6,65.916162
-32.086147,5,65.920152
-27.463747,5,65.920152
-37.96579,6,65.924141
-32.096527,6,65.92813
-36.36193,7,65.92813
-29.0334,6,65.935112
-24.839197,8,65.935112
-35.554188,6,65.938104
-30.975414,6,65.942094
-35.69375,6,65.942094
-30.137049,6,65.946082
-41.05736,6,65.949074
-37.90157,6,65.949074
-29.343262,6,65.956057
-33.97674,7,65.960046
-36.497025,6,65.964036
-25.472837,6,65.964036
-25.728092,7,65.964036
-35.80466,7,65.971016
-30.687914,6,65.971016
-38.68414,6,65.971016
-40.17996,6,65.977997
-33.319324,6,65.981987
-25.726969,5,65.981987
-38.969265,6,65.984983
-31.491184,6,65.984983
-27.049765,5,65.988978
-34.694344,6,65.991973
-32.760105,6,65.991973
-28.090971,5,65.994953
-32.969852,5,66.002932
-24.233173,6,66.002932
-38.56763,6,66.002932
-35.67373,6,66.005923
-29.833805,6,66.008915
-35.211582,6,66.011907
-35.747868,6,66.011907
-29.347614,6,66.014899
-27.723015,5,66.017892
-44.4143,6,66.020884
-31.607248,7,66.023875
-34.264027,6,66.023875
-25.990313,6,66.026868
-21.434616,6,66.02986
-37.847042,6,66.02986
-30.910336,7,66.034847
-29.741144,7,66.037838
-30.30672,7,66.04083
-33.666348,6,66.04083
-34.217606,6,66.04083
-44.68312,6,66.043822
-27.951454,6,66.045817
-32.92595,6,66.045817
-30.838675,7,66.053795
-30.683987,7,66.056787
-35.24022,6,66.056787
-30.639713,6,66.056787
-33.820755,6,66.056787
-26.761703,6,66.058781
-30.768545,5,66.059779
-38.62632,6,66.062772
-26.78673,5,66.067758
-40.382946,5,66.069752
-42.65506,6,66.072745
-40.12932,6,66.072745
-31.963512,7,66.075736
-33.89018,6,66.075736
-29.856375,6,66.078729
-41.806732,7,66.078729
-28.057158,5,66.084713
-34.11085,7,66.086707
-36.930634,6,66.0897
-43.597553,6,66.0897
-33.04348,6,66.092692
-36.224407,6,66.092692
-32.588295,5,66.092692
-31.578611,7,66.097678
-35.08925,5,66.097678
-34.07483,6,66.103663
-29.456402,6,66.105657
-41.837994,6,66.108649
-33.22655,7,66.108649
-31.314285,6,66.108649
-25.922453,5,66.111641
-42.159786,7,66.111641
-30.477123,8,66.119621
-37.308342,6,66.119621
-39.478764,6,66.122611
-31.752584,6,66.125603
-36.09869,6,66.125603
-32.30313,6,66.125603
-19.344608,7,66.13059
-33.958317,7,66.13059
-35.900772,6,66.134579
-34.40564,7,66.137571
-24.03246,6,66.137571
-37.99828,6,66.139565
-31.477568,7,66.142557
-36.03645,7,66.142557
-31.436008,6,66.14555
-32.502106,5,66.147544
-20.19628,7,66.147544
-29.827648,6,66.152531
-34.82736,6,66.152531
-27.834883,5,66.154526
-31.689,6,66.154526
-37.03036,6,66.157518
-34.589672,6,66.159512
-36.218956,6,66.162504
-31.760036,7,66.165497
-38.992558,6,66.16749
-36.91866,6,66.16749
-29.056362,5,66.16749
-33.44149,5,66.170483
-39.13691,6,66.170483
-25.56861,7,66.177464
-30.909498,6,66.177464
-35.38311,6,66.180457
-39.12176,6,66.183448
-26.984362,5,66.183448
-32.365364,7,66.185443
-58.35377,7,66.185443
-38.610733,6,66.185443
-33.451256,6,66.192424
-26.561747,7,66.195449
-31.74332,6,66.197449
-40.810394,6,66.197449
-33.55069,7,66.197449
-35.008892,6,66.200403
-39.400326,6,66.200403
-43.74358,7,66.203396
-38.471466,6,66.210409
-34.07319,6,66.212403
-36.94614,6,66.212403
-29.21834,6,66.212403
-31.782648,8,66.212403
-43.411007,6,66.214365
-21.52755,6,66.214365
-39.883034,6,66.217358
-33.789726,6,66.227363
-42.71888,6,66.227363
-35.72354,6,66.227363
-30.634325,7,66.227363
-40.591736,7,66.229326
-35.98356,6,66.229326
-32.74977,6,66.232318
-38.627598,7,66.232318
-30.541328,5,66.241294
-40.556747,6,66.241294
-33.995815,6,66.241294
-48.804497,7,66.244318
-31.156265,8,66.24731
-43.654705,6,66.24731
-34.250187,7,66.24731
-24.433662,6,66.24731
-34.0978,6,66.256289
-34.051865,6,66.256289
-34.02543,6,66.256289
-37.958668,5,66.259279
-34.04474,6,66.259279
-38.08698,6,66.262239
-32.134224,7,66.264232
-31.17728,7,66.265265
-34.046825,6,66.272243
-34.326717,6,66.272243
-38.24999,6,66.274206
-22.729591,7,66.274206
-28.017101,7,66.27723
-33.22494,6,66.27723
-39.83013,6,66.279193
-35.2371,7,66.282184
-32.870064,6,66.287206
-37.128036,6,66.287206
-28.945095,6,66.289165
-35.268467,6,66.289165
-33.030792,6,66.292191
-25.470734,7,66.294152
-27.708776,6,66.295182
-29.920624,6,66.297144
-34.843616,6,66.302165
-31.019562,7,66.305157
-45.481976,6,66.305157
-33.932255,6,66.305157
-33.53644,6,66.30715
-34.76937,5,66.30715
-33.72688,7,66.312137
-37.31365,6,66.312137
-33.127563,6,66.316093
-33.807755,6,66.319121
-44.22046,6,66.319121
-39.36775,6,66.32211
-31.4027,7,66.32211
-31.889978,7,66.324072
-42.924885,7,66.329059
-29.120304,7,66.329059
-32.443336,7,66.334081
-31.323622,6,66.334081
-33.57983,6,66.336041
-31.003056,6,66.336041
-32.757595,7,66.336041
-32.861374,6,66.338035
-29.862005,6,66.34402
-38.3335,7,66.346014
-28.288628,5,66.346014
-46.35106,6,66.349038
-30.544506,5,66.349038
-30.770538,6,66.351001
-38.007862,6,66.351001
-38.563892,6,66.354025
-25.037714,7,66.360974
-33.171642,6,66.360974
-41.03307,6,66.360974
-34.55407,6,66.364002
-33.82285,6,66.364002
-36.15334,6,66.365961
-33.735676,6,66.365961
-31.226032,7,66.370981
-28.843243,5,66.372941
-37.2068,6,66.374936
-35.962326,6,66.375966
-32.301453,6,66.377962
-41.05746,6,66.377962
-38.26881,6,66.380922
-34.928566,7,66.382915
-36.996967,6,66.385942
-40.477646,6,66.387902
-25.129213,6,66.390894
-40.423336,6,66.392925
-33.581036,7,66.392925
-28.860094,6,66.395916
-34.044846,7,66.395916
-39.383835,6,66.397907
-31.21052,6,66.400869
-37.37659,6,66.402862
-26.437918,7,66.407849
-28.168446,6,66.407849
